""	"OBJECTID"	"ULAND"	"UREGBEZ"	"UKREIS"	"UGEMEINDE"	"UJAHR"	"UMONAT"	"USTUNDE"	"UWOCHENTAG"	"UKATEGORIE"	"UART"	"UTYP1"	"ULICHTVERH"	"IstRad"	"IstPKW"	"IstFuss"	"IstKrad"	"IstGkfz"	"IstSonstig"	"LINREFX"	"LINREFY"	"XGCSWGS84"	"YGCSWGS84"	"STRZUSTAND"	"geometry"
"591"	51809	"11"	"0"	"09"	"009"	"2019"	"11"	"03"	"1"	"2"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	802586.733114	5825078.40332	13.457796916	52.491733862	"0"	c(802586.733114021, 5825078.40332411, 1.58289999999397)
"592"	51819	"11"	"0"	"07"	"007"	"2019"	"10"	"06"	"4"	"3"	"6"	"7"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	796533.241022	5815693.92505	13.360566733	52.410931999	"1"	c(796533.241021666, 5815693.92504746, 1.13360000000102)
"593"	51822	"11"	"0"	"03"	"003"	"2019"	"12"	"06"	"7"	"2"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	800844.647672	5830326.90397	13.43696128	52.539740262	"1"	c(800844.647671723, 5830326.90397477, 1.56519999999728)
"594"	51829	"11"	"0"	"03"	"003"	"2019"	"03"	"14"	"4"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798772.7797	5832845.87637	13.408769956	52.563458978	"0"	c(798772.779699922, 5832845.87637239, 0.592499999998836)
"595"	51834	"11"	"0"	"02"	"002"	"2019"	"06"	"20"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797850.254699	5825505.58809	13.388623784	52.498168125	"0"	c(797850.254698529, 5825505.58808551, 1.25890000000072)
"596"	51835	"11"	"0"	"02"	"002"	"2019"	"03"	"18"	"4"	"3"	"3"	"7"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	801820.578991	5826233.40844	13.447593239	52.502510445	"0"	c(801820.578991057, 5826233.40844148, 0.0565999999962514)
"597"	51837	"11"	"0"	"09"	"009"	"2019"	"08"	"15"	"6"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	805566.04831	5822152.34993	13.498861657	52.463849633	"0"	c(805566.048310085, 5822152.34993194, 4.17720000000554)
"598"	51846	"11"	"0"	"01"	"001"	"2019"	"10"	"12"	"2"	"3"	"3"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799327.447261	5827976.89365	13.412541593	52.519511537	"0"	c(799327.447261046, 5827976.89365427, 0.137799999996787)
"599"	51847	"11"	"0"	"12"	"012"	"2019"	"08"	"15"	"6"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794058.985553	5835089.78192	13.341420793	52.586140343	"0"	c(794058.985553468, 5835089.78191537, 1.01339999999618)
"600"	51849	"11"	"0"	"03"	"003"	"2019"	"05"	"15"	"5"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	799220.299022	5831446.95665	13.414091288	52.550674136	"0"	c(799220.299022496, 5831446.95664906, 2.95309999999881)
"601"	51851	"11"	"0"	"02"	"002"	"2019"	"03"	"10"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802592.056838	5827701.52992	13.460258852	52.515241864	"1"	c(802592.056837649, 5827701.52991545, 2.17250000000058)
"602"	51856	"11"	"0"	"09"	"009"	"2019"	"06"	"09"	"3"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	806441.406119	5821308.44454	13.510931616	52.455796045	"0"	c(806441.406118528, 5821308.44454441, 3.85529999999562)
"603"	51857	"11"	"0"	"11"	"011"	"2019"	"09"	"08"	"2"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	803744.828321	5827568.05244	13.477072803	52.513404797	"0"	c(803744.828321294, 5827568.05243563, 3.40230000000156)
"604"	51858	"11"	"0"	"07"	"007"	"2019"	"10"	"17"	"4"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	795792.099803	5824121.09363	13.357164732	52.486876676	"0"	c(795792.099802949, 5824121.09362872, 1.93649999999616)
"605"	51859	"11"	"0"	"10"	"010"	"2019"	"08"	"12"	"6"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	807870.294233	5830969.55434	13.540823811	52.541576036	"0"	c(807870.294233138, 5830969.55433898, 2.97500000000582)
"606"	51860	"11"	"0"	"07"	"007"	"2019"	"06"	"09"	"3"	"2"	"5"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	795341.703146	5823442.26523	13.349949519	52.481035292	"0"	c(795341.703145775, 5823442.26523304, 0.138000000006286)
"607"	51863	"11"	"0"	"04"	"004"	"2019"	"08"	"09"	"6"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793675.0884	5826903.6233	13.328530791	52.512963656	"0"	c(793675.088399897, 5826903.6233041, 0.398199999995995)
"608"	51865	"11"	"0"	"03"	"003"	"2019"	"05"	"09"	"5"	"3"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	799138.124931	5830640.27067	13.412156386	52.54348858	"0"	c(799138.124930742, 5830640.27066655, 0.272899999996298)
"609"	51867	"11"	"0"	"03"	"003"	"2019"	"03"	"08"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800037.621769	5833458.72381	13.427928096	52.568256547	"1"	c(800037.621768922, 5833458.72381357, 3.33879999999772)
"610"	51869	"11"	"0"	"04"	"004"	"2019"	"05"	"09"	"5"	"3"	"2"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	790849.93196	5826429.53543	13.286603217	52.510227296	"1"	c(790849.931960043, 5826429.53542981, 0.878200000006473)
"611"	51871	"11"	"0"	"03"	"003"	"2019"	"06"	"16"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801171.372768	5830805.38805	13.442197963	52.543848491	"0"	c(801171.372767977, 5830805.38804854, 2.13839999999618)
"612"	51874	"11"	"0"	"02"	"002"	"2019"	"08"	"09"	"6"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	802719.092614	5825868.96372	13.460458831	52.498746232	"0"	c(802719.092614108, 5825868.96371514, 0.387799999996787)
"613"	51876	"11"	"0"	"07"	"007"	"2019"	"06"	"14"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798728.985838	5817525.8655	13.394388184	52.426159568	"0"	c(798728.985838456, 5817525.86550355, 4.5054999999993)
"614"	51881	"11"	"0"	"11"	"011"	"2019"	"12"	"15"	"2"	"3"	"5"	"3"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	803720.181848	5827570.26128	13.476712745	52.513438318	"0"	c(803720.181848011, 5827570.26128206, 3.37750000000233)
"615"	51884	"11"	"0"	"01"	"001"	"2019"	"11"	"09"	"7"	"3"	"0"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	796221.088	5830710.808	13.369330922	52.545714624	"1"	c(796221.088, 5830710.808, 0.0991999999969266)
"616"	51886	"11"	"0"	"09"	"009"	"2019"	"06"	"08"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	806130.043989	5821623.89414	13.506652878	52.458797714	"0"	c(806130.043988843, 5821623.89413531, 3.41210000000137)
"617"	51889	"11"	"0"	"12"	"012"	"2019"	"08"	"07"	"6"	"3"	"6"	"4"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	795756.514589	5832664.62327	13.364240675	52.563481077	"0"	c(795756.514588652, 5832664.62327246, 0.611000000004424)
"618"	51891	"11"	"0"	"03"	"003"	"2019"	"05"	"09"	"4"	"3"	"0"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799238.240886	5831933.86735	13.414793966	52.555028662	"0"	c(799238.240886152, 5831933.86734672, 2.46480000000156)
"619"	51892	"11"	"0"	"07"	"007"	"2019"	"09"	"08"	"2"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	798857.181714	5817279.69462	13.396048023	52.423882928	"0"	c(798857.181714172, 5817279.6946174, 7.43039999999746)
"620"	51894	"11"	"0"	"09"	"009"	"2019"	"03"	"16"	"7"	"3"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802664.62397	5825208.52168	13.459058848	52.492856928	"1"	c(802664.623969593, 5825208.52168145, 0.160999999992782)
"621"	191144	"11"	"0"	"12"	"012"	"2019"	"01"	"11"	"4"	"3"	"6"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	791681.759198	5838148.279	13.309126966	52.614838417	"1"	c(791681.759198396, 5838148.27900154, 0.0265999999974156)
"622"	191146	"11"	"0"	"06"	"006"	"2019"	"01"	"17"	"4"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	795683.627474	5816883.62003	13.34916326	52.422056463	"1"	c(795683.627473814, 5816883.6200313, 0.177299999995739)
"623"	191147	"11"	"0"	"07"	"007"	"2019"	"01"	"17"	"4"	"3"	"1"	"5"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	798485.039493	5821664.58986	13.394508438	52.463391579	"1"	c(798485.039493462, 5821664.58985692, 0.0449999999982538)
"624"	191148	"11"	"0"	"06"	"006"	"2019"	"01"	"16"	"4"	"3"	"5"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	793391.866536	5820412.05272	13.318655695	52.454921523	"1"	c(793391.866536378, 5820412.05272294, 0.0963000000047032)
"625"	191151	"11"	"0"	"01"	"001"	"2019"	"01"	"07"	"4"	"3"	"5"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	796666.744468	5831961.09172	13.377000736	52.556679523	"1"	c(796666.74446784, 5831961.09171828, 0.523100000005797)
"626"	191152	"11"	"0"	"04"	"004"	"2019"	"01"	"07"	"4"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	793333.618	5823074.251	13.32014125	52.478818568	"1"	c(793333.618000001, 5823074.251, 0.442699999999604)
"627"	191157	"11"	"0"	"03"	"003"	"2019"	"01"	"07"	"4"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	798135.557	5835470.38	13.401757021	52.587333147	"1"	c(798135.557, 5835470.38, 0.31590000000142)
"628"	191172	"11"	"0"	"02"	"002"	"2019"	"01"	"10"	"3"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801855.257649	5827407.85344	13.449167534	52.513017896	"1"	c(801855.257648916, 5827407.85343857, 0.119600000005448)
"629"	191173	"11"	"0"	"01"	"001"	"2019"	"01"	"10"	"3"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	797863.96	5827637.309	13.390732527	52.517268929	"1"	c(797863.959999999, 5827637.309, 0.170599999997648)
"630"	191180	"11"	"0"	"11"	"011"	"2019"	"01"	"19"	"3"	"3"	"1"	"5"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	803271.676686	5828979.78654	13.471408862	52.526321136	"1"	c(803271.676686142, 5828979.78654128, 0.764599999994971)
"631"	191190	"11"	"0"	"08"	"008"	"2019"	"01"	"17"	"3"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	802483.129966	5822557.72293	13.453988869	52.469198339	"1"	c(802483.129965882, 5822557.72293419, 0.0111999999935506)
"632"	191193	"11"	"0"	"02"	"002"	"2019"	"01"	"17"	"3"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	802670.496925	5828101.14097	13.461774793	52.518780015	"1"	c(802670.496925426, 5828101.14096988, 0.127999999996973)
"633"	191199	"11"	"0"	"01"	"001"	"2019"	"01"	"15"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798550.906329	5827801.87054	13.400973871	52.518368382	"1"	c(798550.90632859, 5827801.87054301, 0.0111000000033528)
"634"	191200	"11"	"0"	"01"	"001"	"2019"	"01"	"14"	"3"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794569.474755	5828430.72025	13.343024518	52.526170783	"1"	c(794569.474755003, 5828430.72025188, 0.0887999999977183)
"635"	191217	"11"	"0"	"01"	"001"	"2019"	"01"	"21"	"2"	"3"	"5"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	794622.314427	5829867.79731	13.345074906	52.539024603	"1"	c(794622.31442669, 5829867.79731498, 0.0896999999968102)
"636"	191220	"11"	"0"	"03"	"003"	"2019"	"01"	"08"	"2"	"3"	"1"	"5"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	803691.769467	5831996.15073	13.480339044	52.55312192	"1"	c(803691.76946728, 5831996.15072814, 0.884900000004563)
"637"	191222	"11"	"0"	"03"	"003"	"2019"	"01"	"11"	"2"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	802230.877215	5829345.13402	13.456446038	52.530173682	"1"	c(802230.877214891, 5829345.13401814, 0.949900000006892)
"638"	191226	"11"	"0"	"01"	"001"	"2019"	"01"	"17"	"2"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	796947.141784	5826781.32296	13.376497024	52.510095902	"1"	c(796947.141783727, 5826781.32296357, 0.0390999999945052)
"639"	191227	"11"	"0"	"03"	"003"	"2019"	"01"	"17"	"2"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	797412.634057	5833971.33772	13.389772623	52.574291951	"1"	c(797412.634057114, 5833971.33771912, 0.00830000000132713)
"640"	191230	"11"	"0"	"11"	"011"	"2019"	"01"	"16"	"2"	"3"	"3"	"6"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	807683.656833	5824547.50843	13.53214309	52.48412708	"1"	c(807683.656832786, 5824547.50842806, 0.0112999999983003)
"641"	191232	"11"	"0"	"01"	"001"	"2019"	"01"	"16"	"2"	"3"	"5"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	796555.037884	5831635.62527	13.37506709	52.553822919	"1"	c(796555.037884186, 5831635.62526968, 0.0475000000005821)
"642"	191234	"11"	"0"	"11"	"011"	"2019"	"01"	"15"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	807451.094207	5824781.36401	13.528944791	52.486353915	"1"	c(807451.094207371, 5824781.36401141, 0.0491999999940163)
"643"	191242	"11"	"0"	"02"	"002"	"2019"	"01"	"09"	"2"	"3"	"5"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	800663.974679	5825829.87275	13.430240788	52.499531954	"1"	c(800663.97467879, 5825829.87274826, 0.0105000000039581)
"644"	191249	"11"	"0"	"04"	"004"	"2019"	"01"	"08"	"2"	"3"	"5"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	793066.191773	5827662.75934	13.320252592	52.52009651	"1"	c(793066.191773414, 5827662.75933659, 0.0592000000033295)
"645"	191255	"11"	"0"	"10"	"010"	"2019"	"01"	"18"	"2"	"3"	"1"	"5"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	806707.631896	5830267.09421	13.523085354	52.535936165	"1"	c(806707.631896487, 5830267.09420552, 3.18919999999343)
"646"	191257	"11"	"0"	"09"	"009"	"2019"	"01"	"13"	"1"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	814597.814806	5820806.93448	13.630104409	52.446668946	"0"	c(814597.814806168, 5820806.93448305, 0.19890000000305)
"647"	191259	"11"	"0"	"05"	"005"	"2019"	"01"	"17"	"1"	"2"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	787974.974572	5830384.89997	13.247784761	52.547214287	"0"	c(787974.974572305, 5830384.89997464, 1.01469999999972)
"648"	191261	"11"	"0"	"01"	"001"	"2019"	"01"	"16"	"1"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	799582.704256	5828043.69675	13.41635249	52.519970156	"0"	c(799582.70425623, 5828043.69675174, 0.239400000005844)
"649"	191262	"11"	"0"	"06"	"006"	"2019"	"01"	"14"	"1"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	790022.825144	5815953.84032	13.26534646	52.416750226	"0"	c(790022.825144373, 5815953.84031947, 0.104699999996228)
"650"	191264	"11"	"0"	"07"	"007"	"2019"	"01"	"14"	"7"	"3"	"3"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	795683.97903	5824075.81234	13.355536887	52.486529332	"1"	c(795683.97902987, 5824075.81234156, 0.0733000000036554)
"651"	191267	"11"	"0"	"01"	"001"	"2019"	"01"	"06"	"7"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	799682.228493	5827210.08314	13.417064074	52.512443429	"1"	c(799682.228493274, 5827210.08314412, 0.0960999999952037)
"652"	191275	"11"	"0"	"12"	"012"	"2019"	"01"	"12"	"6"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	795583.188679	5833129.15402	13.362104992	52.567739269	"0"	c(795583.188678848, 5833129.15402399, 0.242899999997462)
"653"	191280	"11"	"0"	"02"	"002"	"2019"	"01"	"18"	"6"	"3"	"6"	"4"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	802724.449332	5826970.82151	13.461539262	52.50861913	"1"	c(802724.449331758, 5826970.82151034, 0.0151999999943655)
"654"	191281	"11"	"0"	"11"	"011"	"2019"	"01"	"13"	"6"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	806700.288343	5833982.64922	13.526409599	52.569239355	"1"	c(806700.288342763, 5833982.64921621, 0.395699999993667)
"655"	191282	"11"	"0"	"10"	"010"	"2019"	"01"	"15"	"6"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	811939.039058	5828947.76331	13.598728483	52.521144604	"1"	c(811939.039057755, 5828947.76331416, 0.0831000000034692)
"656"	191284	"11"	"0"	"04"	"004"	"2019"	"01"	"15"	"6"	"3"	"5"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	791526.222933	5823555.477	13.294024653	52.484100576	"1"	c(791526.222933465, 5823555.47699638, 0.157200000001467)
"657"	191286	"11"	"0"	"02"	"002"	"2019"	"01"	"16"	"6"	"3"	"6"	"4"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	801344.375555	5825832.70211	13.440236287	52.499182032	"1"	c(801344.375555496, 5825832.70210679, 0.250199999994948)
"658"	191293	"11"	"0"	"11"	"011"	"2019"	"01"	"05"	"6"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	806141.163438	5826839.33911	13.511605054	52.505534216	"1"	c(806141.16343839, 5826839.3391092, 0.00900000000547152)
"659"	191300	"11"	"0"	"04"	"004"	"2019"	"01"	"14"	"5"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	790741.710159	5822643.99655	13.281709476	52.476347372	"0"	c(790741.710158529, 5822643.99655061, 0.0798999999969965)
"660"	191301	"11"	"0"	"09"	"009"	"2019"	"01"	"14"	"5"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	811002.357221	5821743.47601	13.578244658	52.457118707	"0"	c(811002.357221236, 5821743.47600622, 0.0114000000030501)
"661"	191307	"11"	"0"	"03"	"003"	"2019"	"01"	"17"	"5"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	802590.616037	5829279.20478	13.461672975	52.529383203	"0"	c(802590.616036743, 5829279.2047782, 0.153300000005402)
"662"	191311	"11"	"0"	"04"	"004"	"2019"	"01"	"10"	"5"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	789838.079669	5827374.65662	13.272558739	52.519239042	"0"	c(789838.079669302, 5827374.65662481, 0.0630999999993946)
"663"	191312	"11"	"0"	"07"	"007"	"2019"	"01"	"08"	"5"	"3"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	797408.77472	5820428.28808	13.377611898	52.452896226	"0"	c(797408.774719924, 5820428.28807651, 0.0375000000058208)
"664"	191313	"11"	"0"	"08"	"008"	"2019"	"01"	"08"	"5"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804215.013013	5816452.57765	13.473848728	52.413517345	"0"	c(804215.013013178, 5816452.57765326, 0.060299999997369)
"665"	191316	"11"	"0"	"08"	"008"	"2019"	"01"	"21"	"4"	"3"	"1"	"5"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	801099.301321	5822182.29145	13.433339958	52.466597669	"0"	c(801099.3013209, 5822182.29144964, 0.0967999999993481)
"666"	191318	"11"	"0"	"04"	"004"	"2019"	"01"	"18"	"4"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	792965.107562	5826950.74743	13.318140074	52.513767911	"0"	c(792965.107562263, 5826950.74743428, 1.40579999999318)
"667"	191338	"11"	"0"	"07"	"007"	"2019"	"01"	"15"	"4"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796131.363143	5824119.69436	13.362145281	52.486680222	"1"	c(796131.363142829, 5824119.69435849, 0.0200000000040745)
"668"	191407	"11"	"0"	"01"	"001"	"2019"	"01"	"17"	"6"	"2"	"1"	"5"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	797337.108738	5827137.56067	13.382544488	52.513076753	"1"	c(797337.108737752, 5827137.56066839, 0.358600000006845)
"669"	191414	"11"	"0"	"10"	"010"	"2019"	"01"	"14"	"6"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	809052.605712	5828645.99281	13.556042057	52.520083724	"1"	c(809052.605712325, 5828645.99280574, 0.395900000003166)
"670"	191419	"11"	"0"	"01"	"001"	"2019"	"01"	"12"	"6"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	796230.777532	5828511.85701	13.367513321	52.525997968	"0"	c(796230.777531751, 5828511.85700617, 0.502399999997579)
"671"	191420	"11"	"0"	"02"	"002"	"2019"	"01"	"00"	"6"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	800119.077394	5825731.95021	13.422149571	52.498954172	"1"	c(800119.077394011, 5825731.95020595, 0.0987000000022817)
"672"	191423	"11"	"0"	"03"	"003"	"2019"	"01"	"07"	"6"	"3"	"5"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	798347.316982	5838420.91329	13.40753232	52.613663993	"2"	c(798347.316981534, 5838420.91328685, 0.112099999998463)
"673"	191427	"11"	"0"	"01"	"001"	"2019"	"01"	"08"	"6"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	799722.764328	5827451.54118	13.417877084	52.514585451	"1"	c(799722.764327514, 5827451.54117798, 0.092000000004191)
"674"	191428	"11"	"0"	"07"	"007"	"2019"	"01"	"08"	"6"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	795383.501681	5824674.19857	13.351655021	52.492056077	"0"	c(795383.501680941, 5824674.19856973, 0.0252999999938766)
"675"	191435	"11"	"0"	"01"	"001"	"2019"	"01"	"07"	"5"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	794577.312	5829787.053	13.344341703	52.538325118	"1"	c(794577.312000001, 5829787.053, 0)
"676"	191438	"11"	"0"	"09"	"009"	"2019"	"01"	"20"	"5"	"2"	"3"	"6"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	811813.974396	5818128.41368	13.586778198	52.424260132	"1"	c(811813.974395928, 5818128.41367782, 0.138800000000629)
"677"	191444	"11"	"0"	"01"	"001"	"2019"	"01"	"18"	"5"	"3"	"5"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	796972.821026	5831932.16505	13.381476342	52.556253411	"1"	c(796972.821026375, 5831932.16504796, 0.529699999999139)
"678"	191445	"11"	"0"	"02"	"002"	"2019"	"01"	"18"	"5"	"3"	"5"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	797663.41186	5826303.92147	13.386593162	52.505426195	"1"	c(797663.411860274, 5826303.92147185, 0.00979999999981374)
"679"	191448	"11"	"0"	"01"	"001"	"2019"	"01"	"18"	"5"	"3"	"3"	"6"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	797479.149681	5827939.21015	13.385348172	52.520185153	"1"	c(797479.149681115, 5827939.21015337, 0.0115999999979977)
"680"	191452	"11"	"0"	"06"	"006"	"2019"	"01"	"12"	"5"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	795101.922401	5818278.26274	13.341864364	52.434872717	"0"	c(795101.922401273, 5818278.26273771, 0.189400000002934)
"681"	191454	"11"	"0"	"04"	"004"	"2019"	"01"	"18"	"7"	"3"	"1"	"5"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	791116.695771	5824761.65251	13.28906465	52.49513246	"0"	c(791116.695770771, 5824761.65251315, 0.0528999999951338)
"682"	191455	"11"	"0"	"06"	"006"	"2019"	"01"	"14"	"5"	"2"	"2"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	790189.325188	5815242.84185	13.267171387	52.410287605	"0"	c(790189.325187673, 5815242.84185124, 0.14770000000135)
"683"	191456	"11"	"0"	"01"	"001"	"2019"	"01"	"15"	"5"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793488.314536	5828518.98548	13.32721169	52.527545131	"1"	c(793488.314536052, 5828518.98548449, 0.0289000000047963)
"684"	191467	"11"	"0"	"01"	"001"	"2019"	"01"	"21"	"4"	"2"	"6"	"4"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	796774.75479	5830528.50689	13.377308875	52.543779184	"0"	c(796774.754790055, 5830528.5068899, 0.100600000005215)
"685"	191468	"11"	"0"	"01"	"001"	"2019"	"01"	"21"	"4"	"3"	"1"	"5"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	799013.925253	5828896.58074	13.408761556	52.527927185	"0"	c(799013.925253006, 5828896.58073794, 0.118600000001607)
"686"	191469	"11"	"0"	"03"	"003"	"2019"	"01"	"21"	"4"	"3"	"5"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	800158.71729	5831670.99011	13.428092469	52.552165921	"0"	c(800158.717289851, 5831670.99011323, 0.0592999999935273)
"687"	191473	"11"	"0"	"12"	"012"	"2019"	"01"	"14"	"4"	"3"	"2"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	786427.139728	5837332.67046	13.23102465	52.610321144	"0"	c(786427.139728187, 5837332.6704616, 0.424199999994016)
"688"	191478	"11"	"0"	"03"	"003"	"2019"	"01"	"07"	"4"	"3"	"5"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	799979.523255	5831084.88001	13.424928013	52.547011162	"1"	c(799979.523254924, 5831084.88000799, 0.350300000005518)
"689"	191482	"11"	"0"	"07"	"007"	"2019"	"01"	"17"	"7"	"3"	"5"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	798697.840866	5816021.29346	13.392588434	52.412689774	"0"	c(798697.840866459, 5816021.29345905, 2.22809999999299)
"690"	191484	"11"	"0"	"10"	"010"	"2019"	"01"	"07"	"4"	"3"	"5"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	813010.835303	5830201.99688	13.615654275	52.531769635	"1"	c(813010.835302831, 5830201.99687929, 0.0157000000035623)
